一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级账号粉丝数;信任度指数3;一级评论总点赞数;信任度指数4;信任度值;归一化信任度值
解放生产力消灭消费需求;笑哭有道理啊笑哭;0.8532333366877105
-----;------;------;0.7611021301196298;0.9955497370371931;-0.798856195642383;1.794405932679576;0.10279703366021198;136;5.586312220633044e-05;4;0.005249343832020997;0.30342016240156944;0.005249343832020997
会不会哪天AI都能写小说了笑哭;已经可以了;0.052465563615616606
会不会哪天AI都能写小说了笑哭;写作，作曲，下棋，绘画，建筑，军事。。。无有不涉及滑稽;0.9450115431963806
-----;------;------;0.446272989790382;0.9450115431963806;;0;1.0;169;6.941814450639592e-05;1;0.0013123359580052493;0.5064649554326853;0.0013123359580052493
随着ai的到来，价值观啊审美等等都会重构，只不过不是此时，也不是此地，hxd们稍安勿躁;补发一个狗头doge;-0.09505310225834807
随着ai的到来，价值观啊审美等等都会重构，只不过不是此时，也不是此地，hxd们稍安勿躁;不可能;-0.26121781773600317
-----;------;------;0.08308235773882755;;-0.26121781773600317;0;1.0;41;1.684108831220256e-05;1;0.0013123359580052493;0.3793429765090219;0.0013123359580052493
配器可以的，不过在乐器力度上没有什么改变;新生事物，不会一上来就是巅峰;0.2284723768251422
-----;------;------;0.0;0.2284723768251422;;0;1.0;184;7.557951827915295e-05;1;0.0013123359580052493;0.350270025143429;0.0013123359580052493
这AI好像很擅长多乐器演奏，单乐器就比较平淡;ai编曲不是演奏出来的，本来就是在程序中编曲。演奏当然还是人演奏的好，但以后也说不定会出现ai演奏家。;0.9218044213564263
-----;------;------;0.0;0.9218044213564263;;0;1.0;7;2.8753077606199494e-06;1;0.0013123359580052493;0.3502627547223771;0.0013123359580052493
还是觉得差了一截，有点僵硬;相信我，假如别人告诉你这些是某个大师作的曲子，你就不会觉得僵硬了。;0.7417609190163519
还是觉得差了一截，有点僵硬;回复bili66807113888可惜，强调这点或许会更加刺耳，权威于我如无物;-0.9020217186586128
还是觉得差了一截，有点僵硬;有些弹奏技巧上的东西没法量化，人用软件做都做不好，AI就更不行了。啥时候把这个突破了，人能把软件上的音乐做的更有人味了，AI也就可以做到了。;-0.06879864495634824
还是觉得差了一截，有点僵硬;回复世间最伟大的魁拔万岁能具体说说是在哪些方面差了一点吗，有点好奇;-0.4914648923918239
还是觉得差了一截，有点僵硬;回复D3DGraphics这是录的;-0.7354947275713739
还是觉得差了一截，有点僵硬;回复纯净深孔会，大师不会做这种曲子，马勒的交响乐有着理性的思考，莫扎特的宫廷乐有着深入人心的感性元素，而巴赫的曲子则是有着数学的严谨与音乐的庄严，试问它能做到其中的几个？仅仅是曲库里的简单旋律是不是乱摁一气也能成曲？机器无法替代人类作曲，灵魂更多的是人性的亲和，而不是冷冰冰的机器的数学公式与数据;0.9999999997424363
还是觉得差了一截，有点僵硬;回复RASAUQERR这是两回事。人在听一首曲时，根据自己当时的情感和思绪，在根据自己的状态从中提取出自己的记忆片段。曲子本身是没有灵魂的，是作曲者与听者赋予了灵魂。但如果如果听者本身带有某些偏见听一首曲子，那么即使做出再美妙的曲子，这些人也会鸡蛋里挑骨头。;0.9999999980723153
-----;------;------;0.7661408223655661;0.9999999997424363;-0.9020217186586128;1.902021718401049;0.04898914079947547;19;7.804406778825576e-06;1;0.0013123359580052493;0.28555873474004345;0.0013123359580052493
可以不用看XX的广告了，嘻嘻;惊了;0.6799999999999997
-----;------;------;0.0;0.6799999999999997;;0;1.0;71;2.9163835857716627e-05;1;0.0013123359580052493;0.35026538357518683;0.0013123359580052493
艺术家要失业;不可能的;-0.26121781773600317
艺术家要失业;回复巫俊杰怎么就不可能了？你要知道这个AI才学习了3个月，未来的AI只会比这个更强，怎么不能取代了？靠你们嘴巴里所谓的灵魂，所谓的情感？;0.9604323450788115
艺术家要失业;回复纯净深孔对，就是灵魂与情感，而机器没有，听起来像玄学，因为它本身就很玄。。。;0.9975395659827195
-----;------;------;0.5848339001816458;0.9975395659827195;-0.26121781773600317;1.2587573837187227;0.37062130814063865;7;2.8753077606199494e-06;2;0.0026246719160104987;0.33493454482677776;0.0026246719160104987
人类制造出怪物，一旦失控。;我们对AI不应该不发展，而是解决他有可能出现的问题;-0.15025530804183496
-----;------;------;0.0;;-0.15025530804183496;0;1.0;0;0.0;0;0.0;0.35;0.0
不知道先写出这首曲子，人听了再加个名字，还是人先想出一个名字，让ai写一首曲子来配。;應該是人根據曲風命名的，現在的AI還不具備人性捂脸;-0.9861673719627881
-----;------;------;0.0;;-0.9861673719627881;0;1.0;252;0.00010351107938231818;0;0.0;0.3500103511079382;0.0
第一首的音准和第二首的节奏都明显有问题啊，谁弹得也是有问题啊;补天很好听;-0.08985561090065541
-----;------;------;0.0;;-0.08985561090065541;0;1.0;175;7.188269401549873e-05;0;0.0;0.3500071882694015;0.0
真實縫合怪;AI是不是缝合怪我不知道，毕竟他只是个刚学习了三个月的AI，但这个水平已经比绝大多数业余歌手要强的多了。;-0.505788783559203
真實縫合怪;现在市面上绝大部分人不也是缝合怪，而且越缝合的越火，老百姓越爱听;0.9808553519380561
-----;------;------;0.7433220677486295;0.9808553519380561;-0.505788783559203;1.486644135497259;0.2566779322513705;326;0.0001339071899945862;0;0.0;0.35001339071899945;0.0
我觉得不管什么曲子用民族乐器演奏出来都是中国风;得要五声调式;0.2989004283655885
我觉得不管什么曲子用民族乐器演奏出来都是中国风;现在还有很多是歌词文言一点就说是古风中国风;0.9625584006560921
-----;------;------;0.3318289861452518;0.9625584006560921;;0;1.0;0;0.0;0;0.0;0.4661401451508381;0.0
有点世界末日的感觉;世界的之初也如通末日般天崩地裂，万象森罗;0.9280301898898009
-----;------;------;0.0;0.9280301898898009;;0;1.0;679;0.0002789048527801351;0;0.0;0.350027890485278;0.0
不好听，不是来点民族乐器的声音就是中国风了。;那什么是中国风;0.22353941346928385
不好听，不是来点民族乐器的声音就是中国风了。;回复刹那的丶我喃能让他满意的就是中国风;-0.7546271922849463
不好听，不是来点民族乐器的声音就是中国风了。;杠精？;0.3797045262041734
不好听，不是来点民族乐器的声音就是中国风了。;这个做的真的很不错了;0.9169748499532271
不好听，不是来点民族乐器的声音就是中国风了。;回复每个人都有发表自己观点的权利，怎么就杠精了？世界围着你转？;0.7607443788529431
不好听，不是来点民族乐器的声音就是中国风了。;回复编程菜鸟001？;-0.8911790651027511
-----;------;------;0.6964367910768503;0.9169748499532271;-0.8911790651027511;1.8081539150559782;0.09592304247201089;0;0.0;0;0.0;0.2773259417421014;0.0
那些说死板没韵味的不知道你们自己能不能做的出来？或者说你们真的能分析这个音乐吗（这是一门学科）？;不过中间有几首的段落感确实相当清晰;0.9684158768561759
-----;------;------;0.0;0.9684158768561759;;0;1.0;1;4.107582515171356e-07;0;0.0;0.3500000410758251;0.0
这ai混音这么6的;感觉混音的人为痕迹比较明显;-0.781054683063038
-----;------;------;0.0;;-0.781054683063038;0;1.0;16;6.57213202427417e-06;0;0.0;0.3500006572132024;0.0
唉这世界迟早是ai的，卷不过啊我还是回家种田去吧吓;种田也是ai的，笑死;-0.12168502339095988
-----;------;------;0.0;;-0.12168502339095988;0;1.0;1;4.107582515171356e-07;0;0.0;0.3500000410758251;0.0
突然想试试，人类作曲，假装说是AI作曲，等到弹幕和评论里都是觉得“没有灵魂”的时候再说出真相打大家的脸（;也可以把ai曲子说是人做的;0.6293516826192014
突然想试试，人类作曲，假装说是AI作曲，等到弹幕和评论里都是觉得“没有灵魂”的时候再说出真相打大家的脸（;回复AMD申囯嗯呐喵;-0.6112653863524793
-----;------;------;0.6203085344858403;0.6293516826192014;-0.6112653863524793;1.2406170689716807;0.37969146551415967;630;0.00025877769845579544;0;0.0;0.35002587776984556;0.0
绘画的话感觉ai作品里人物的脸型配色眼睛等等ai味还是太重了点好看但是感觉缺点味道曲子都很好听个人感觉都很符合绘画的氛围（高情商：都好听低情商：鉴赏能力不足）给心心;还真是;0.15771577386737867
-----;------;------;0.0;0.15771577386737867;;0;1.0;42;1.7251846563719697e-05;11;0.014435695538057743;0.3528888642922679;0.014435695538057743
ai编曲有好几首经典钢琴曲融合在一起呢害羞;里面甚至能听出明显的《樱花树下的约定》;0.8956256043953672
-----;------;------;0.0;0.8956256043953672;;0;1.0;31;1.2733505797031203e-05;0;0.0;0.3500012733505797;0.0
AI编曲可以用什么？;很多，avia免费的;0.4543133197190208
AI编曲可以用什么？;谢谢UP;-0.3852672345134849
-----;------;------;0.41979027711625283;0.4543133197190208;-0.3852672345134849;0.8395805542325057;0.5802097228837472;24;9.858198036411254e-06;0;0.0;0.3500009858198036;0.0
如果是想发哥的话，玩ai编曲不如玩采样，玩采样可以培养很多编配思路，而且也能直接培养混音熟练度。到时候乐理学好了自己加乐器就事半功倍了;谢谢给心心研究研究;0.9674863764094854
如果是想发哥的话，玩ai编曲不如玩采样，玩采样可以培养很多编配思路，而且也能直接培养混音熟练度。到时候乐理学好了自己加乐器就事半功倍了;董哥细说什么叫采样doge;0.09756015838119048
如果是想发哥的话，玩ai编曲不如玩采样，玩采样可以培养很多编配思路，而且也能直接培养混音熟练度。到时候乐理学好了自己加乐器就事半功倍了;回复零度真哈只要和弦进行和bpm兼容的情况下，可以自由的去用各种各样的采样包里的采样进行剪辑组合，经过重混音后形成自己的风格的歌曲。知名说唱巨星kanye就是玩采样的好手;0.8685039537462989
-----;------;------;0.38886208358080493;0.9674863764094854;;0;1.0;55;2.2591703833442457e-05;8;0.010498687664041995;0.4882037259564734;0.010498687664041995
编曲直接秒杀入门，词曲自己改改就是一首还不错的demo;谢谢老师保佑保佑保佑;0.7515368071871766
-----;------;------;0.0;0.7515368071871766;;0;1.0;26;1.0679714539445525e-05;2;0.0026246719160104987;0.35052600235465603;0.0026246719160104987
阿哲叫厉害没人了吗;没人说厉害doge;-0.7068509160353822
-----;------;------;0.0;;-0.7068509160353822;0;1.0;9;3.6968242636542202e-06;3;0.003937007874015748;0.3507877712572295;0.003937007874015748
网易天音dogedogedoge;升级了;0.3034825870646769
网易天音dogedogedoge;为什么我点进去显示仅限白名单用户才能使用呢;-0.9837033080509792
-----;------;------;0.643592947557828;0.3034825870646769;-0.9837033080509792;1.287185895115656;0.35640705244217197;5;2.053791257585678e-06;5;0.006561679790026247;0.35131254133713097;0.006561679790026247
很怪异;笑哭;0.6676822984747934
-----;------;------;0.0;0.6676822984747934;;0;1.0;82;3.368217662440512e-05;2;0.0026246719160104987;0.35052830260086454;0.0026246719160104987
都是一声doge;阿？没听懂笑哭;0.1576592587888821
-----;------;------;0.0;0.1576592587888821;;0;1.0;39;1.601957180916829e-05;0;0.0;0.3500016019571809;0.0
tv笑哭我想抢个测试名额做视频，死活没有;我也就短暂的试一下笑哭;0.8532961280964662
-----;------;------;0.0;0.8532961280964662;;0;1.0;2031;0.0008342500088313024;1;0.0013123359580052493;0.3503458921924842;0.0013123359580052493
求问这个ai软件是啥星星眼;私你打call;0.7561688559988138
求问这个ai软件是啥星星眼;回复哔哔虾同求一下软件星星眼;-0.8290421113678137
求问这个ai软件是啥星星眼;回复林野LinYe私你啦打call;0.9283528722156866
求问这个ai软件是啥星星眼;求软件QAQ;-0.45674017173612236
求问这个ai软件是啥星星眼;回复哔哔虾大佬，求软件星星眼;-0.6677624922557635
求问这个ai软件是啥星星眼;回复哔哔虾我也想知道;-0.7481754041903568
求问这个ai软件是啥星星眼;同求，谢谢;0.14210743466513565
求问这个ai软件是啥星星眼;回复哔哔虾同问软件;-0.9261659422344148
-----;------;------;0.6898947409816522;0.9283528722156866;-0.9261659422344148;1.8545188144501015;0.07274059277494926;27;1.1090472790962661e-05;1;0.0013123359580052493;0.2671859430536906;0.0013123359580052493
已赞，送你上首页。;鼓掌鼓掌鼓掌;0.930614107826323
-----;------;------;0.0;0.930614107826323;;0;1.0;3;1.2322747545514067e-06;1;0.0013123359580052493;0.3502625904190765;0.0013123359580052493
一键三连同求啥软件，谢谢。打call;私你doge;0.8701702967310565
-----;------;------;0.0;0.8701702967310565;;0;1.0;0;0.0;1;0.0013123359580052493;0.35026246719160103;0.0013123359580052493
我也想要星星眼打call;三连啦doge;-0.17326217494825769
-----;------;------;0.0;;-0.17326217494825769;0;1.0;13;5.339857269722762e-06;1;0.0013123359580052493;0.350263001177328;0.0013123359580052493
什么软件呀;私拉;0.0
-----;------;------;0.0;0.0;0.0;0;1.0;38;1.5608813557651152e-05;0;0.0;0.35000156088135576;0.0
这好像也没怎么编吧喜极而泣;有别的模式，我没选，主要是给配和弦了;-0.08966076444461923
-----;------;------;0.0;;-0.08966076444461923;0;1.0;157;6.44890454881903e-05;0;0.0;0.3500064489045488;0.0
注册这一步就卡住了笑哭;也是卡在了注册，输入邮箱后没反应，有解决方式么？;0.394652011552175
注册这一步就卡住了笑哭;回复炫1008换网速好一点的节点;-0.2294869716596999
-----;------;------;0.31206949160593744;0.394652011552175;-0.2294869716596999;0.6241389832118749;0.6879305083940626;3;1.2322747545514067e-06;0;0.0;0.3500001232274754;0.0
这个对电脑硬件有什么要求吗？;我用了对于电脑没什么负载;-0.31914757956999273
-----;------;------;0.0;;-0.31914757956999273;0;1.0;67;2.7520802851648086e-05;0;0.0;0.35000275208028514;0.0
真挺不错的，而且很有商业化的前景，甚至有希望像水果和cubase那样雄踞一方但是也要谨慎行事，因为网易也在搞这方面的ai编曲，国外也有自学习的软件正在研发，如果想做到持续发展，最好在版权方面认真下功夫，避免遭到剽窃。除此以外，想要自立门户的话，最好有相应的团队做支撑，独自一往无前可能会难以应付，望up三思而行。脱单doge;很中肯的建议;0.31970592565308675
真挺不错的，而且很有商业化的前景，甚至有希望像水果和cubase那样雄踞一方但是也要谨慎行事，因为网易也在搞这方面的ai编曲，国外也有自学习的软件正在研发，如果想做到持续发展，最好在版权方面认真下功夫，避免遭到剽窃。除此以外，想要自立门户的话，最好有相应的团队做支撑，独自一往无前可能会难以应付，望up三思而行。脱单doge;正确的，中肯的;0.6977879662190571
真挺不错的，而且很有商业化的前景，甚至有希望像水果和cubase那样雄踞一方但是也要谨慎行事，因为网易也在搞这方面的ai编曲，国外也有自学习的软件正在研发，如果想做到持续发展，最好在版权方面认真下功夫，避免遭到剽窃。除此以外，想要自立门户的话，最好有相应的团队做支撑，独自一往无前可能会难以应付，望up三思而行。脱单doge;开源吧，保护版权的最佳方法;-0.14756607988579895
真挺不错的，而且很有商业化的前景，甚至有希望像水果和cubase那样雄踞一方但是也要谨慎行事，因为网易也在搞这方面的ai编曲，国外也有自学习的软件正在研发，如果想做到持续发展，最好在版权方面认真下功夫，避免遭到剽窃。除此以外，想要自立门户的话，最好有相应的团队做支撑，独自一往无前可能会难以应付，望up三思而行。脱单doge;网易那个做的和黑洞一样;0.4370436459435234
真挺不错的，而且很有商业化的前景，甚至有希望像水果和cubase那样雄踞一方但是也要谨慎行事，因为网易也在搞这方面的ai编曲，国外也有自学习的软件正在研发，如果想做到持续发展，最好在版权方面认真下功夫，避免遭到剽窃。除此以外，想要自立门户的话，最好有相应的团队做支撑，独自一往无前可能会难以应付，望up三思而行。脱单doge;回复吉力吉力吉力力智齿;-0.2272843152244428
-----;------;------;0.35225448636253237;0.6977879662190571;-0.2272843152244428;0.9250722814435;0.53746385927825;8;3.286066012137085e-06;286;0.3753280839895013;0.38646736637877527;0.3753280839895013
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;大佬，我有功能想法;0.9471596963402289
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;回复swiss126可以私信也可以直接在这儿留言;-0.7240147294938952
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;大佬是真的强;0.7687319408798785
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;回复大佬，我用了几天，为FL提供灵感，有时候直接把midi导到FL，但是我发现这个网站没有力度键的变化，建议加一个力度随机;-0.9831333966004818
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;回复朱网抑好的，已经安排上了;-0.6181510530715617
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;大佬，它能弄个ai人声唱歌吗，把自己写的歌词输入进去;0.9961784663331898
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;回复水晶葡萄和菠萝这方面好像acestudio更专业;0.5502926582492489
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;这个fl也能用吗？;0.0
之后会经常更新教学视频，新功能介绍和幕后故事，欢迎大家关注。有什么功能想法也欢迎私信;你这IP属地有点假呀。;-0.7361470287685634
-----;------;------;0.7596446783939098;0.9961784663331898;-0.9831333966004818;1.9793118629336717;0.010344068533164164;4971;0.002041879268291681;110;0.14435695538057744;0.2985716404274205;0.14435695538057744
热词系列知识增加热词系列知识增加热词系列知识增加建议加自定义乐器采样和如笛子，钢琴，贝斯，吉他的音色合成器。我怎么遇到这么一个会深度学习的大佬冤种;好主意，可以展开说一说;0.5984164611238558
热词系列知识增加热词系列知识增加热词系列知识增加建议加自定义乐器采样和如笛子，钢琴，贝斯，吉他的音色合成器。我怎么遇到这么一个会深度学习的大佬冤种;默认已经支持了128种乐器鼓组，如果需要其他音色我可以研究看看;0.7109914404487754
热词系列知识增加热词系列知识增加热词系列知识增加建议加自定义乐器采样和如笛子，钢琴，贝斯，吉他的音色合成器。我怎么遇到这么一个会深度学习的大佬冤种;那就不是写daw了那是写采样回放引擎了这种东西很成熟自己弄也不赚钱;0.599943587511802
-----;------;------;0.052712094044412086;0.7109914404487754;;0;1.0;231;9.488515610045832e-05;82;0.10761154855643044;0.38998103114244037;0.10761154855643044
这个可以导入旋律MIDI自动生成伴奏吗？;正在开发，应该下个月能发布;-0.37599270762483483
这个可以导入旋律MIDI自动生成伴奏吗？;回复TuneFlow造音机哇这个好厉害啊现在市面上看得到的AI（我知道的）作编什么的都是先出伴奏再旋律或者只有伴奏那样。期待星星眼;0.05573177424543507
这个可以导入旋律MIDI自动生成伴奏吗？;回复年初江江初年其实目前就可以实现一部分需求了，首页有一个导入MIDI的入口，导入之后可以用快速添加和声插件来添加一些简单的pattern。我现在在开发的是另一个基于AI模型的插件，可以根据已经写的音符生成钢琴伴奏。;-0.3622182942250387
这个可以导入旋律MIDI自动生成伴奏吗？;哇星星眼厉害大佬冲打call打call;-0.37588193503136247
-----;------;------;0.18502282356365235;0.05573177424543507;-0.37599270762483483;0.4317244818702699;0.784137759064865;2;8.215165030342712e-07;31;0.04068241469816273;0.3473427690112639;0.04068241469816273
地址在httpswwwtuneflowcom，桌面版也可以在首页下载;下载不了的同学试一试用chrome或者safari;0.04648288901683273
地址在httpswwwtuneflowcom，桌面版也可以在首页下载;有些同学打不开，据说多试几次就好了。可能是因为服务器暂时还不在国内导致的，我尽快开国内的服务器;-0.5052786944829453
地址在httpswwwtuneflowcom，桌面版也可以在首页下载;可以啊竟然兼容mac;-0.14869852467518418
-----;------;------;0.22844548262286135;0.04648288901683273;-0.5052786944829453;0.551761583499778;0.724119208250111;4971;0.002041879268291681;74;0.09711286089238845;0.3530244019108472;0.09711286089238845
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;已私信;0.8579854301302179
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;你好，这个需要出去下载吗难过我的游览器好像打不开;-0.8548041860059306
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;回复诚百徒是用的电脑浏览器吗，建议用谷歌Chrome打开;-0.9990857308848307
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;回复TuneFlow造音机是用的电脑，好的我现在就去试试抱拳;-0.8794067028135286
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;回复TuneFlow造音机难过是不支持QQ邮箱账号吗？登录显示账号或密码错误，可是我注册了，也没有提醒，也没发消息;-0.793174629035462
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;捕捉香芋派hh;0.8912562594081839
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;开源了吗;0.0
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;热词系列大师球热词系列大师球;0.9971436232218991
Cool已star感谢开源，考虑做一个面向开发者的文档吗，and方便给一个联系方式吗，想认识一下大佬tv害羞;开源了嘛;0.0
-----;------;------;0.7880004133079581;0.9971436232218991;-0.9990857308848307;1.9962293541067297;0.0018853229466351262;3424;0.0014064362531946723;64;0.08398950131233596;0.29339855157689426;0.08398950131233596
要不把flstudio，cubase，protoos，等等软件里面好用的东西都整一块去，然后垄断市场，国人就有了自己的Dawdoge;所以好东西都有啥呢doge;0.31389817578120427
要不把flstudio，cubase，protoos，等等软件里面好用的东西都整一块去，然后垄断市场，国人就有了自己的Dawdoge;回复TuneFlow造音机我觉得FL最大特点音频可视化很好以及harmor加法合成器;-0.967899263058775
要不把flstudio，cubase，protoos，等等软件里面好用的东西都整一块去，然后垄断市场，国人就有了自己的Dawdoge;回复TuneFlow造音机abletonlive的插件（vocoder、resonator）很厉害，希望能做一个到daw里；还有logic超棒的卷积混响fl的钢琴窗很方便、live的sessionview横向模式和重采样很好用、logic的混音很方便脱单doge脱单doge;-0.8670083929566244
要不把flstudio，cubase，protoos，等等软件里面好用的东西都整一块去，然后垄断市场，国人就有了自己的Dawdoge;回复Aritx音唯Official这些插件感觉很难做啊;-0.39201817067809075
-----;------;------;0.5064148866045429;0.31389817578120427;-0.967899263058775;1.2817974388399793;0.35910128058001034;5;2.053791257585678e-06;20;0.026246719160104987;0.3081802077257404;0.026246719160104987
辅助新手了解知识，和帮助音乐人打打框架的的定位挺好，出来的曲子大概都听了下都是比较公式化和机械的，哪怕再发展，未来不希望这种东西能真正取代音乐人去工作，音乐需要真正人类的感性和人味儿。;音乐是人的情感构成的，AI怎么可能模仿;0.8872765135493568
辅助新手了解知识，和帮助音乐人打打框架的的定位挺好，出来的曲子大概都听了下都是比较公式化和机械的，哪怕再发展，未来不希望这种东西能真正取代音乐人去工作，音乐需要真正人类的感性和人味儿。;回復平凡的老六但是不同情感的表现，可以用公式化的方法具像化，这是Ai完全可以学习的。;0.9981880481895657
辅助新手了解知识，和帮助音乐人打打框架的的定位挺好，出来的曲子大概都听了下都是比较公式化和机械的，哪怕再发展，未来不希望这种东西能真正取代音乐人去工作，音乐需要真正人类的感性和人味儿。;回复平凡的老六ai学不了你的情感但是能学你想表达的情感的具象化表达;0.9983236804863205
辅助新手了解知识，和帮助音乐人打打框架的的定位挺好，出来的曲子大概都听了下都是比较公式化和机械的，哪怕再发展，未来不希望这种东西能真正取代音乐人去工作，音乐需要真正人类的感性和人味儿。;回复机智的小空Ai学习的只是一个结果，真正的情感蕴含在过程当中;0.9968274471937668
辅助新手了解知识，和帮助音乐人打打框架的的定位挺好，出来的曲子大概都听了下都是比较公式化和机械的，哪怕再发展，未来不希望这种东西能真正取代音乐人去工作，音乐需要真正人类的感性和人味儿。;回复平凡的老六绝大多数听众并不在乎你的心路历程他们只能听出结果;0.9923979440707336
辅助新手了解知识，和帮助音乐人打打框架的的定位挺好，出来的曲子大概都听了下都是比较公式化和机械的，哪怕再发展，未来不希望这种东西能真正取代音乐人去工作，音乐需要真正人类的感性和人味儿。;回复机智的小空脱单doge;-0.4387795021848797
辅助新手了解知识，和帮助音乐人打打框架的的定位挺好，出来的曲子大概都听了下都是比较公式化和机械的，哪怕再发展，未来不希望这种东西能真正取代音乐人去工作，音乐需要真正人类的感性和人味儿。;取代不了隔壁ai绘画同理，最终只会成为行业人不再重复造轮子的工具;-0.32817832380461764
-----;------;------;0.6153406151256543;0.9983236804863205;-0.4387795021848797;1.4371031826712002;0.2814484086643999;0;0.0;46;0.06036745406824147;0.3259496491401672;0.06036745406824147
电脑和音乐息息相关好吗;有内意思辣;-0.15702826958995675
-----;------;------;0.0;;-0.15702826958995675;0;1.0;7;2.8753077606199494e-06;36;0.047244094488188976;0.3594491064284139;0.047244094488188976
提问：制作一款游戏，我们需要哪些方面的支持？1，独立配置于游戏的高质量音乐2，精美的游戏画面以及角色3，配套于游戏的宏大世界观以及故事情节4，优秀的代码支撑5，服务器问：距离一个人独立完成一个精美的游戏，并且在此人几乎没有任何基础的情况下，只提供玩法，做出游戏还要多久？如今，我们有了AI编曲，AI绘画，AI写作，似乎看上去几乎只需要解决买下一个并不是很贵的服务器，并且学会编程就可以了，但是我们不妨把视角再放长远点，如果未来连编程也可以AI编程，那么或许想要成为一个游戏制作者，你只需要几千块钱和你的没有任何基础的朋友们创建一个小型的工作室，每个人带上自己的电脑，全程筛选不错的AI内容以支撑自己的游戏，然后再花点钱买一个服务器，一款商业游戏就这么诞生了，而AI最重点的一个优势就是他所制作的哪怕任何一个内容，都能做到真正的全世界独一无二，甚至可以规避版权问题，因此我还是十分看好AI发展的前程，但愿未来的某一天，我能够真正一个只懂得计算机编程的小白的身份，创立小型工作室，找几个就算什么基础都没有的朋友仅仅负责筛选和审核以及体验AI的作品就可以做到完全商业化的程度，这样的时代，我想用不了几年或许就将来临。;这样的时代每个人都可以为自己做游戏了;0.9046995444272907
提问：制作一款游戏，我们需要哪些方面的支持？1，独立配置于游戏的高质量音乐2，精美的游戏画面以及角色3，配套于游戏的宏大世界观以及故事情节4，优秀的代码支撑5，服务器问：距离一个人独立完成一个精美的游戏，并且在此人几乎没有任何基础的情况下，只提供玩法，做出游戏还要多久？如今，我们有了AI编曲，AI绘画，AI写作，似乎看上去几乎只需要解决买下一个并不是很贵的服务器，并且学会编程就可以了，但是我们不妨把视角再放长远点，如果未来连编程也可以AI编程，那么或许想要成为一个游戏制作者，你只需要几千块钱和你的没有任何基础的朋友们创建一个小型的工作室，每个人带上自己的电脑，全程筛选不错的AI内容以支撑自己的游戏，然后再花点钱买一个服务器，一款商业游戏就这么诞生了，而AI最重点的一个优势就是他所制作的哪怕任何一个内容，都能做到真正的全世界独一无二，甚至可以规避版权问题，因此我还是十分看好AI发展的前程，但愿未来的某一天，我能够真正一个只懂得计算机编程的小白的身份，创立小型工作室，找几个就算什么基础都没有的朋友仅仅负责筛选和审核以及体验AI的作品就可以做到完全商业化的程度，这样的时代，我想用不了几年或许就将来临。;就像现在人人手机上都有摄像机，难道人人都是导演或者摄影师吗;0.1578867226688978
