一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级评论账号的粉丝数;信任度指数4;信任度值;归一化信任度值
作为多年五菱之光、宏光、宝骏730车主，五菱现在确实不思进取，车越做越差，体现在现在的新车质量不如以前的好。气囊确实很多车没有，比如之光、宏光、荣光……没有气囊，不把司乘人员的安全当回事儿。现在国产车这么卷五菱也没比别人物美价廉，看看销量连年下滑就知道了;回复@AQiao哥:与其在我这里说这说那，为何不去虎嗅那里问他们是怎么写出这么操蛋的文章的？;-0.8350679057151691
作为多年五菱之光、宏光、宝骏730车主，五菱现在确实不思进取，车越做越差，体现在现在的新车质量不如以前的好。气囊确实很多车没有，比如之光、宏光、荣光……没有气囊，不把司乘人员的安全当回事儿。现在国产车这么卷五菱也没比别人物美价廉，看看销量连年下滑就知道了;回复@AQiao哥:那你应该好好了解一下五菱，不要停留在之光和宏光的区间去讨论问题。你都用了这么多年车，为什么还会在这个价位上选择五菱，你自己心里不清楚吗？你有去尝试对比一下同价位的车吗，也许没得比是真的，因为没有多少车企有五菱这么对百姓好，卖一辆车才赚几百块，还想怎样？;-0.25446180821385567
作为多年五菱之光、宏光、宝骏730车主，五菱现在确实不思进取，车越做越差，体现在现在的新车质量不如以前的好。气囊确实很多车没有，比如之光、宏光、荣光……没有气囊，不把司乘人员的安全当回事儿。现在国产车这么卷五菱也没比别人物美价廉，看看销量连年下滑就知道了;回复@柳州东尹:不要地域，没有说柳州不好。作为多年的五菱车主对五菱越来越失望，车越做越差，不大力研发只会套壳新瓶装旧酒;0.5195053113198513
作为多年五菱之光、宏光、宝骏730车主，五菱现在确实不思进取，车越做越差，体现在现在的新车质量不如以前的好。气囊确实很多车没有，比如之光、宏光、荣光……没有气囊，不把司乘人员的安全当回事儿。现在国产车这么卷五菱也没比别人物美价廉，看看销量连年下滑就知道了;回复@AQiao哥:确实，越出去走越喜欢柳州;0.8813858631625093
作为多年五菱之光、宏光、宝骏730车主，五菱现在确实不思进取，车越做越差，体现在现在的新车质量不如以前的好。气囊确实很多车没有，比如之光、宏光、荣光……没有气囊，不把司乘人员的安全当回事儿。现在国产车这么卷五菱也没比别人物美价廉，看看销量连年下滑就知道了;回复@柳州东尹:出门走走，看看外面的世界。实在不行看看乘联会的销售数据;0.858372484894868
作为多年五菱之光、宏光、宝骏730车主，五菱现在确实不思进取，车越做越差，体现在现在的新车质量不如以前的好。气囊确实很多车没有，比如之光、宏光、荣光……没有气囊，不把司乘人员的安全当回事儿。现在国产车这么卷五菱也没比别人物美价廉，看看销量连年下滑就知道了;回复@AQiao哥:你确定？来柳州看看满地都是;0.0010777153848484655
作为多年五菱之光、宏光、宝骏730车主，五菱现在确实不思进取，车越做越差，体现在现在的新车质量不如以前的好。气囊确实很多车没有，比如之光、宏光、荣光……没有气囊，不把司乘人员的安全当回事儿。现在国产车这么卷五菱也没比别人物美价廉，看看销量连年下滑就知道了;回复@柳州东尹:是啊！你这些车质量好的都没有销量了[允悲];0.9884780404561515
作为多年五菱之光、宏光、宝骏730车主，五菱现在确实不思进取，车越做越差，体现在现在的新车质量不如以前的好。气囊确实很多车没有，比如之光、宏光、荣光……没有气囊，不把司乘人员的安全当回事儿。现在国产车这么卷五菱也没比别人物美价廉，看看销量连年下滑就知道了;作为530，E100，200，300的车主，每一辆车都有，而且品控做的越来越好，不好意思了;0.6897788765700033
-----;------;------;0.5920510341779677;0.9884780404561515;-0.8350679057151691;1.8235459461713206;0.0882270269143397;145;1.640330871705763e-05;0.2721145050986664;0.4595030849653455
物美价廉皮实耐用挡了路;擦;-0.3239436619718308
-----;------;------;0.0;;-0.3239436619718308;0;1.0;250936;0.028387452939472924;0.4056774905878946;0.685042711554633
某些国家车卖不出去了。有些人急了[哈哈];你把比亚迪给卖出去了[doge];-0.2631953333337569
-----;------;------;0.0;;-0.2631953333337569;0;1.0;167;1.8892086591369825e-05;0.4000037784173183;0.675461861593548
我人生中第一辆车就是五菱，11年了，车子杠杠的，不愧是号称“神车”，虎口臭算个鸡7+1;虎口臭[挤眼];-0.727859496994059
-----;------;------;0.0;;-0.727859496994059;0;1.0;1286;0.00014548037938024905;0.40002909607587606;0.6755046139716587
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱车老百姓需求的车[good];0.9429248702197792
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱车真心不错，关键很皮实耐用;0.9924636240569811
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱为老百姓服务，值得信赖;0.9985522356204664
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱车老百姓离不开的车，真心不错;0.9545990916700275
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱车性价比高还皮实老百姓很喜欢;0.9970869076702817
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱车真的很皮实，老百姓都喜欢的车;0.9522195225954715
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱值得信赖;0.9733615862890068
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱不错朋友们都在用;0.7941139697387609
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱神车我的最爱;0.5714780379348419
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];一直都喜欢五菱;0.3970286354286905
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱一直知道我们需要什么;0.0
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱的价格还是比较良心的，售后也还不错;0.302541398185979
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱就是牛👍;0.1492617186216072
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];这才是实实在在的做事;0.24757534969304906
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];期待五菱更好的体验;0.7877461148116345
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱神车值得信赖;0.9769004739126257
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱神车，大家有目共睹;0.7237772956767974
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];不在顶峰相遇，就是我们特别期待的;0.8261785300872329
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];物美价廉又好用，支持五菱;0.790823013105852
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱为人民，他值得我们信赖！;0.988817451980609
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱绝对找到了自己的路子;0.6322490116582014
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱[赞]我的第一部车;0.9353734621883389
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱一定会做的更加完美;0.738642964832952
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];身边很多人开五菱;0.7627511929026238
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];完全相信时间会证明一切的;0.021449870821989014
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];我的也是五菱，挺好;0.6259553318265931
虎嗅有种何不食肉糜的傲慢，老百姓需要啥都不清楚，就妄加评判[哈欠]五菱的产品与不同时代老百姓的需求息息相关。五菱车皮实耐用，承载了老百姓奔波劳碌，五菱的封神之路是老百姓作为养家之人和五菱作为养家之车间的惺惺相惜，老百姓的需求在变，五菱也努力进步，期望它后发先至，在顶峰相遇。[打call];五菱不错，身边很多人都在开呢;0.9188668021147619
-----;------;------;0.3084978526931492;0.9985522356204664;0.0;0;1.0;2;2.2625253402838112e-07;0.5233991863277665;0.8838321231672521
物美价廉的车永远是人民的车。五菱，永远和人民在一起[赞][赞];五菱的车太便宜，抢了某些人的市场了，这不是急眼了嘛！[偷笑];0.018096539257919986
-----;------;------;0.0;0.018096539257919986;;0;1.0;437;4.943617868520127e-05;0.40000988723573705;0.6754721771807597
看护还要人力配合，画画不用[二哈];回复@盆栽君种牡蛎:机器人要上工业制造，那可是成本;0.9871006886703473
看护还要人力配合，画画不用[二哈];Ai加机器人，起码监控个老人摔倒啥的应该不难吧;-0.913239534205271
-----;------;------;0.9501701114378092;0.9871006886703473;-0.913239534205271;1.9003402228756183;0.04982988856219084;354;4.0046698523023457e-05;0.40000800933970465;0.6754690060928391
我以为的ai：把人们从繁重重复的生产劳动中解放，提升人的生活质量，辅助照料残障老幼被某些人实际运用的ai：摧毁人的精神产出环境，将独一无二的创造活动简化为工业化废料拆解重组循环;好事全让ai干了！;-0.6316673022690984
-----;------;------;0.0;;-0.6316673022690984;0;1.0;258;2.9186576889661165e-05;0.400005837315378;0.6754653383284972
孙哥，孙嫂读博有没有网上说的那样，网上我看很多说读博很痛苦[苦涩];回复@从心派:这都是小意思，孙哥可以凭亿近人;0.03134844848871299
孙哥，孙嫂读博有没有网上说的那样，网上我看很多说读博很痛苦[苦涩];扒层皮光发表核心论文就非常非常非常麻烦;0.3703122353497277
-----;------;------;0.16948189343050735;0.3703122353497277;;0;1.0;161;1.821332898928468e-05;0.46779640003800077;0.7899391062420718
核心发表就行了吗？我们要求SCI……;[doge][doge];0.0
-----;------;------;0.0;0.0;0.0;0;1.0;267;3.020471329278888e-05;0.40000604094265857;0.6754656821814042
孙哥，我是搞核心发表的[笑cry];回复@从心派:哈哈哈;0.6382093643118609
孙哥，我是搞核心发表的[笑cry];早说啊[二哈][二哈];-0.41168351115515733
-----;------;------;0.5249464377335091;0.6382093643118609;-0.41168351115515733;1.0498928754670183;0.47505356226649087;260;2.9412829423689546e-05;0.40000588256588476;0.6754654147402543
有个产品建议，印象笔记安卓端app，超级笔记能加一个笔记目录侧边栏吗？Windows端是有的，手机端没有，在手机上看资料，文字一多翻起来就不方便，建议加一个目录侧边栏;象亲好，您的诉求我们会反馈产研部门综合评估，持续优化改善产品体验，感谢您对印象笔记的理解与支持～;0.8117267324836461
-----;------;------;0.0;0.8117267324836461;;0;1.0;5;5.656313350709528e-07;0.40000011312626704;0.675455672241221
云端GPT极大概率会出卖用户隐私;用户隐私是个大问题。;-0.6752073454813219
-----;------;------;0.0;;-0.6752073454813219;0;1.0;5;5.656313350709528e-07;0.40000011312626704;0.675455672241221
求一个语音插件;回复@afreakhopeless:非常感谢！;-0.4913062202068854
求一个语音插件;Chrome浏览器里面的VoicecontrolforchatGPT可以;-0.7210105703516287
-----;------;------;0.11485217507237167;;-0.7210105703516287;0;1.0;502;5.6789386041123664e-05;0.4459522279061569;0.7530521917446001
买好了。这么便宜，原价要快400，乱七八糟折扣下来130……[允悲];笑死了，这是什么神仙规则？！;0.28511589593204856
-----;------;------;0.0;0.28511589593204856;;0;1.0;678711;0.07678004181146829;0.4153560083622937;0.7013862312564431
质感很好！！http://t.cn/A6CSxEsg;已经过了水瓶和处女两个人类至尊门槛了;0.9608123762039822
-----;------;------;0.0;0.9608123762039822;;0;1.0;678711;0.07678004181146829;0.4153560083622937;0.7013862312564431
入手戳这里：http://t.cn/A6C6Ugm7，也可搜店“索耐德旗舰店”找KF报【巫昂】;顶一下;0.09803921568627394
入手戳这里：http://t.cn/A6C6Ugm7，也可搜店“索耐德旗舰店”找KF报【巫昂】;看得出来质量很好;0.6045439967892337
-----;------;------;0.25325239055147986;0.6045439967892337;;0;1.0;290389;0.03285062355198378;0.5078710809309888;0.8576107634095308
巫昂老师的文案定是值得信赖的吧[微笑]我要下单啦、期望如您所述[爱你]🙏;回复@巫昂:[爱你]已拍[可爱];0.9766214570483227
巫昂老师的文案定是值得信赖的吧[微笑]我要下单啦、期望如您所述[爱你]🙏;谢谢你的信任啊;-0.12575321446882715
-----;------;------;0.5511873357585749;0.9766214570483227;-0.12575321446882715;1.1023746715171499;0.4488126642414251;6;6.787576020851433e-07;0.40000013575152044;0.6754557104470995
我买啦老师[赢牛奶];多谢惠顾;0.9710502909285157
-----;------;------;0.0;0.9710502909285157;;0;1.0;8033;0.0009087433029249928;0.40018174866058503;0.6757623890343158
看书还是不方便，没有压书页的设计。不能解放双手;我买过书压款，感觉也不是很好用，会滑来滑去，翻页不太友好，格格用夹被子的大夹子，我觉得很合理;0.5469915648313375
-----;------;------;0.0;0.5469915648313375;;0;1.0;1201;0.00013586464668404285;0.4000271729293368;0.675501366471981
果断入手[微风];[太开心];0.15365892311746854
-----;------;------;0.0;0.15365892311746854;;0;1.0;560;6.335070952794671e-05;0.4000126701419056;0.6754768765038228
马上下单了！！;阿耶，多谢支持;0.6064884052696549
-----;------;------;0.0;0.6064884052696549;;0;1.0;1378;0.00015588799594555458;0.40003117759918916;0.6755081289124866
看得出来很稳打工人的颈椎真的遭不住了[允悲];社畜家畜一样难;-0.20055382560031165
-----;------;------;0.0;;-0.20055382560031165;0;1.0;130;1.4706414711844773e-05;0.4000029412829424;0.6754604479760412
这款我有的，对比其他支架真的质量胜一大截，我用了一年了[举杠铃];我也觉得蛮好用的;0.6162353295477303
-----;------;------;0.0;0.6162353295477303;;0;1.0;6;6.787576020851433e-07;0.40000013575152044;0.6754557104470995
各种造谣;回复@智玩TOP:自媒体什么都敢写[笑cry];0.15863061252188393
各种造谣;回复@智玩TOP:是的;0.22901468336793052
各种造谣;主要头条APP推送给我了，差点以为是真的;-0.47189328782711626
-----;------;------;0.3151342377860467;0.22901468336793052;-0.47189328782711626;0.7009079711950468;0.6495460144024766;11662;0.0013192785259194904;0.38613595658059324;0.6520441209133355
oppo辟谣了吗;回复@智玩TOP:不承认不否认白赚一波热度;-0.5343454710613711
oppo辟谣了吗;没[春游家族];-0.16185440033387932
-----;------;------;0.18624553536374588;;-0.5343454710613711;0;1.0;176;1.991022299449754e-05;0.47450219619009726;0.8012627731591286
怎么检测到啊[单身狗][单身狗]我还准备用他降一降;回复@将一切体谅:我不太清楚[泪];-0.6599394625535902
怎么检测到啊[单身狗][单身狗]我还准备用他降一降;回复@将一切体谅:会告诉你ai类辅写有多少段，但你自己是看不到哪些段落是ai;-0.8482084291889307
怎么检测到啊[单身狗][单身狗]我还准备用他降一降;回复@将一切体谅:自费查提交给老师，她那边可以看到你ai的段落;-0.881168424919414
怎么检测到啊[单身狗][单身狗]我还准备用他降一降;[泪]想问一下自己付费查的能看到ai辅写的的占比吗;-0.7249474764878139
怎么检测到啊[单身狗][单身狗]我还准备用他降一降;回复@就找你茬嘿嘿嘿:还好我还没用🙏🙏;-0.5949733068836358
怎么检测到啊[单身狗][单身狗]我还准备用他降一降;而且只告诉你检测到多少段ai辅写，但不告诉你是哪一段[苦涩][苦涩][苦涩]我现在很抓马;0.9900910450235725
怎么检测到啊[单身狗][单身狗]我还准备用他降一降;回复@就找你茬嘿嘿嘿:好！;-0.36800955461651763
怎么检测到啊[单身狗][单身狗]我还准备用他降一降;可以用它一句一句的改，但是别用它扩句;0.5925537780228931
-----;------;------;0.6614311196679848;0.9900910450235725;-0.881168424919414;1.8712594699429865;0.06437026502850673;74;8.371343759050102e-06;0.2903222281473485;0.4902493507993936
还没在生活的海滩上爬起来，就看见一个时代的巨浪拍了过来[二哈];回复@MaxWebbb:所以感觉就很讽刺，这一轮ai浪潮从cnn开始后接近十年了，然后一开始学界关注的所谓更有效率的连接方式的问题没有解决，灌了十多年水也没什么所谓推动ai发展的实质性工作，现在在ai潮流衰退前夜力挽狂澜的居然是算力大力出奇迹（[允悲]所谓算法，所谓凸优化，事实证明还是moneyisallyouneed;0.9997576851738492
还没在生活的海滩上爬起来，就看见一个时代的巨浪拍了过来[二哈];回复@ConvergenceFER:感觉大力出奇迹就是计算机科学的核心逻辑[doge];0.9697250606064909
还没在生活的海滩上爬起来，就看见一个时代的巨浪拍了过来[二哈];真的很难想象未来，gpt说到头也就是巨型transformer，这种人类极为粗浅暴力设计的拓扑结构在巨量参数下都能变成现在的水平，就算最差的情况ai原理没有大突破只靠算力发展未来怎么样我都不敢想[允悲]今天看gpt4依赖外界简单信息能够在6轮迭代内将一致性从20%提到99%真的是惊呆了[骷髅];0.9999999958959176
-----;------;------;0.014214972387001356;0.9999999958959176;;0;1.0;84;9.502606429192007e-06;0.4056878894760864;0.6850602715197023
感谢姐妹！有后续了记得踢我[泪];回复@明天也一起加油吧:好滴;0.6739010856100311
感谢姐妹！有后续了记得踢我[泪];回复@Elsa-Nabi:编辑了原微博;-0.2835114344551912
感谢姐妹！有后续了记得踢我[泪];回复@明天也一起加油吧:谢谢宝！问问是不是在主页？;-0.22688709750036962
感谢姐妹！有后续了记得踢我[泪];已更职业类语料~;0.5932030368861188
-----;------;------;0.4457404421149795;0.6739010856100311;-0.2835114344551912;0.9574125200652224;0.5212937399673888;72;8.14509122502172e-06;0.38681530185119234;0.6531912896299892
从没指望在网上遇到好的资料，但这个出乎意料，非常高质全面精简[泪]超级超级感谢啦，刷到是我的荣幸;好高的评价[抱一抱]感谢受宠若惊！;0.9993176247919893
-----;------;------;0.0;0.9993176247919893;;0;1.0;9;1.018136403127715e-06;0.40000020362728067;0.6754558250647353
请问只准备一个正反方的模板够吗？[跪了];回复@明天也一起加油吧:一个是指模板啦[跪了]有时候感觉太局限于模板中。不过这个问题大概算解决了。我理由写了两个，但是不够字数[泪];0.9752000885704397
请问只准备一个正反方的模板够吗？[跪了];回复@sjdbakebxb:我是没懂你说的“只准备一个”是什么意思？是说你写的时候只写一个理由吗？;-0.9907379420184625
请问只准备一个正反方的模板够吗？[跪了];回复@明天也一起加油吧:就是两种看法嘛;0.8082615274200917
请问只准备一个正反方的模板够吗？[跪了];我不太明白诶什么叫“正反方的模板”;-0.8049913392255634
-----;------;------;0.8991436219447515;0.9752000885704397;-0.9907379420184625;1.9659380305889023;0.01703098470554887;17;1.9231465392412394e-06;0.366470227289428;0.6188358093089716
姐妹你好棒！有后续了一定要踢踢我[泪];已更职业类语料;0.5932030368861188
-----;------;------;0.0;0.5932030368861188;;0;1.0;258;2.9186576889661165e-05;0.400005837315378;0.6754653383284972
蹲一波后续;已更职业类素材~;0.9378515802240537
-----;------;------;0.0;0.9378515802240537;;0;1.0;214;2.420902114103678e-05;0.40000484180422824;0.6754636572698405
你说的那位朋友是不是我[害羞];回复@明天也一起加油吧:嘿嘿嘿不敢不敢[彩虹屁][亲亲][亲亲];-0.4868048968408063
你说的那位朋友是不是我[害羞];那必然[doge]要不怎么能请得了您周末出山游玩呢嘿嘿;0.06831922538196666
-----;------;------;0.2775620611113865;0.06831922538196666;-0.4868048968408063;0.555124122222773;0.7224379388886135;55;6.221944685780481e-06;0.4000012443889372;0.6754575825351491
感谢！;不客气[打call][打call];-0.2186365446087073
-----;------;------;0.0;;-0.2186365446087073;0;1.0;19;2.149399073269621e-06;0.40000042987981466;0.6754562071235208
chatgpt怎么样[doge][doge];咦;0.052465563615616606
-----;------;------;0.0;0.052465563615616606;;0;1.0;7;7.918838690993339e-07;0.40000015837677383;0.6754557486529781
如果对品质要求高点的，一个人把关都来不及干;个人日更真的是一种残酷的模式[允悲]以前看日本漫画家给周刊赶稿，都能逼得一个工作室鸡飞狗跳，何况个人日更了;0.9993169559948061
-----;------;------;0.0;0.9993169559948061;;0;1.0;63135;0.007142226867940921;0.4014284453735882;0.6778676093548327
因为所谓的大纲分包和节奏剧情人设，在网文这个行业可以说是一文不值[允悲]真正的两个人写同一个大纲都能天上地下。而所谓剧情把控就是改文，改文比写文还要麻烦，有那功夫直接一个人写都写完了;动画漫画大纲距离成品如果有九十九步路的话，网文的大纲距离成品只有一步路。;0.9591804181673698
因为所谓的大纲分包和节奏剧情人设，在网文这个行业可以说是一文不值[允悲]真正的两个人写同一个大纲都能天上地下。而所谓剧情把控就是改文，改文比写文还要麻烦，有那功夫直接一个人写都写完了;大纲太细的话，可以保证质量但是基本大纲写出来距离正文也就一步路距离了。大纲太粗的话，合作者写出来的东西牛头不对马嘴改文会玩死你[doge];0.3227978195319505
因为所谓的大纲分包和节奏剧情人设，在网文这个行业可以说是一文不值[允悲]真正的两个人写同一个大纲都能天上地下。而所谓剧情把控就是改文，改文比写文还要麻烦，有那功夫直接一个人写都写完了;斗破的大纲人人抄，最后不还是得土豆自己抄的几本最火？你自己写几本就知道了。这个和漫画动画还都不一样的;0.3162839353720637
-----;------;------;0.30154069747868617;0.9591804181673698;;0;1.0;0;0.0;0.5206162789914746;0.8791327981322445
大把质量低劣的高考语文优良都没有。。。本身就是韭菜;一如小画家为什么不搞工作室。本身小画家就是用爱发电的韭菜;0.5958808188510507
